,1. open,2. high,3. low,4. close,5. volume,EMA,Volume_Oscillator,RSI,%K,%D,+DI,-DI,ADX,PVT
7886,21.715,21.715,21.69,21.69,16885.0,21.707812319501688,1.6947110920612782,57.50000000000044,29.411764705884565,50.15479876161054,40.96900605628864,17.81261132882109,55.738017868538535,-19115.03366096911
7887,21.69,21.7,21.68,21.7,10423.0,21.70520821300113,-37.72548347939867,56.410256410256274,37.49999999999778,43.35655314757458,35.00175008750506,21.00105005250353,55.43373832397546,-19110.22822067405
7888,21.7,21.705,21.69,21.695,29121.0,21.701805475334087,69.66275441984847,51.351351351351134,31.24999999999889,32.72058823529371,30.281439258996105,21.375133594586085,52.712422480316086,-19116.938128508147
7889,21.695,21.695,21.685,21.69,14358.0,21.6978703168894,-17.016253247422537,51.35135135135212,25.0,31.24999999999885,30.830612985129413,23.57635110627695,49.730570238189166,-19120.24718589464
7890,21.69,21.695,21.675,21.68,10094.0,21.69191354459293,-42.12272116098587,48.7179487179489,12.49999999999778,22.91666666666552,29.31034482758695,25.862068965518613,46.431997750238935,-19124.90094338657
7891,21.685,21.685,21.675,21.68,5955.0,21.68794236306196,-65.71461470922674,48.7179487179489,12.49999999999778,16.666666666665147,28.07017543859783,26.315789473685854,42.93181235906295,-19124.90094338657
7892,21.685,21.695,21.685,21.695,4688.0,21.69029490870797,-73.05858092051764,55.00000000000009,26.66666666666635,17.222222222220598,31.57894736842263,22.80701754386162,41.77497142469063,-19121.657400951142
7893,21.695,21.7,21.69,21.69,20786.0,21.690196605805315,18.04146348850593,48.64864864864885,20.00000000000095,19.722222222221657,30.90909090909178,23.63636363636582,39.987850970902606,-19126.447905675737
7894,21.6989,21.6989,21.68,21.68,9628.0,21.686797737203545,-45.57751351188396,47.368421052631085,6.666666666665404,17.77777777777753,26.031982149498884,27.891409445893927,36.080462434474704,-19130.886817616723
7895,21.68,21.685,21.68,21.68,6933.0,21.684531824802363,-60.97345879968852,44.44444444444444,6.666666666665404,11.111111111110548,27.03746620316841,28.96871378911136,32.17307389804679,-19130.886817616723
7896,21.68,21.68,21.665,21.665,33398.0,21.67802121653491,82.44989156146035,34.28571428571412,0.0,4.4444444444435645,19.69279243796869,35.44702638834588,29.07783580280854,-19153.994289941445
7897,21.665,21.665,21.66,21.66,7459.0,21.67201414435661,-59.46471027783439,19.999999999999048,0.0,2.222222222221764,8.932559178204773,42.42965609647624,28.13830556792588,-19155.715730052223
7898,21.655,21.68,21.655,21.68,8820.0,21.67467609623774,-52.23981892285088,33.33333333333255,35.71428571428354,11.904761904761145,15.63197856185875,42.42965609647624,25.927872323009755,-19147.57168573089
7899,21.675,21.675,21.665,21.665,4827.0,21.67145073082516,-73.79078053013897,34.48275862068864,16.66666666666371,17.46031746031571,16.36278634876207,35.06311360449134,24.69620076875757,-19150.91139975304
7900,21.665,21.6657,21.655,21.655,10674.0,21.665967153883443,-41.66665907639788,29.99999999999976,0.0,17.46031746031571,15.938069216758594,38.70673952641396,23.91842299097978,-19155.838240279227
7901,21.655,21.665,21.65,21.66,10987.0,21.663978102588963,-30.86813854057756,38.46153846153762,18.18181818182112,11.616161616161572,16.698473282443523,33.396946564888744,23.51438258693952,-19153.301412756715
7902,21.66,21.66,21.65,21.655,8268.0,21.660985401725977,-47.81505524295222,32.00000000000023,9.090909090913788,9.090909090911596,17.535070140281235,30.06012024048314,23.60210188518532,-19155.210000014333
7903,21.655,21.655,21.645,21.645,9251.0,21.655656934483986,-41.44942885081345,30.769230769230347,0.0,9.090909090911596,15.416238437821942,33.4018499486136,24.90881694870622,-19159.48199262574
7904,21.645,21.655,21.64,21.645,13940.0,21.652104622989327,-12.930325522324354,31.99999999999932,8.333333333331854,5.808080808081843,15.0300601202413,32.56513026052045,26.476068410694527,-19159.48199262574
7905,21.645,21.645,21.64,21.645,3193.0,21.64973641532622,-79.7903291482148,34.7826086956519,8.333333333331854,5.555555555554531,16.251354279524254,29.79414951245985,28.02018605775331,-19159.48199262574
7906,21.645,21.66,21.645,21.66,16462.0,21.65315761021748,4.526829103100284,42.30769230769241,33.33333333333333,16.66666666666564,23.73417721519094,29.00843881856546,28.471798960979022,-19148.07381521756
7907,21.66,21.66,21.655,21.655,7462.0,21.65377174014499,-52.81082909893473,33.33333333333333,25.00000000000148,22.222222222222182,19.48775055679327,30.62360801781771,28.878011625256296,-19149.7963452268
7908,21.66,21.68,21.66,21.665,29585.0,21.65751449343,84.7347930202281,39.999999999998856,42.44482173174795,33.59271835502755,25.693730729702622,28.26310380267234,28.306583053827868,-19136.13437339581
7909,21.665,21.67,21.66,21.665,11155.0,21.66000966228666,-30.89463212465192,43.478260869564686,55.55555555555468,41.00012576243466,26.92514808831477,24.23263327948196,28.42757518933897,-19136.13437339581
7910,21.66,21.665,21.655,21.655,7190.0,21.658339774857776,-55.39665340490822,40.0,37.50000000000222,45.16679242910158,26.219192448872995,26.21919244887113,28.19769013186768,-19139.45309022018
7911,21.655,21.67,21.655,21.67,13438.0,21.66222651657185,-17.527165157406017,52.00000000000114,75.00000000000443,56.01851851852041,28.8411116937616,18.353434714209047,27.77440970858756,-19130.14484732016
7912,21.66,21.66,21.65,21.65,8514.0,21.658151011047902,-48.07138101216282,46.42857142857079,24.99999999999556,45.833333333334025,26.737967914439604,17.015070491006075,24.90806510311253,-19138.002715340463
7913,21.65,21.6589,21.65,21.655,7615.0,21.657100674031938,-43.7725205269065,40.00000000000057,37.50000000000222,45.833333333334025,21.09704641350289,18.45991561181386,22.27558647063396,-19136.244054832383
7914,21.655,21.66,21.64,21.645,35071.0,21.65306711602129,154.46682847015887,41.66666666666691,12.49999999999778,24.99999999999848,20.554984583762444,23.12435765673024,20.24350090913617,-19152.439390782514
7915,21.645,21.655,21.635,21.655,13701.0,21.653711410680863,-1.3122590760284265,50.0,44.44444444444532,31.481481481481733,19.6174595389906,19.617459538988857,17.465723131358672,-19146.109522452643
7916,21.655,21.655,21.645,21.65,11248.0,21.65247427378724,-19.773852799855447,45.83333333333296,33.33333333332807,30.092592592590343,20.11060834590328,17.59678230266246,15.687945353581291,-19148.70661319381
7917,21.645,21.65,21.64,21.64,16461.0,21.64831618252483,16.78802770768347,44.00000000000012,11.111111111109356,29.62962962962754,20.110608345903632,20.11060834590006,13.933559388669496,-19156.30984645016
7918,21.65,21.655,21.635,21.64,18833.0,21.645544121683223,32.05791952505055,47.82608695652228,11.111111111109356,18.51851851851556,21.541407371950832,16.754427955958167,12.310752371126394,-19156.30984645016
7919,21.64,21.65,21.64,21.65,4923.0,21.64702941445548,-65.39069914583993,51.999999999999545,33.33333333332807,18.51851851851556,22.069641981366285,14.713094654241283,11.18794535358338,-19154.03489266088
7920,21.65,21.6759,21.65,21.675,11928.0,21.65635294297032,-16.788555403372275,60.0,88.88888888889063,44.444444444442645,31.53914590747589,13.34519572953639,11.929506596515209,-19140.26122060545
7921,21.675,21.685,21.6739,21.6791,22391.0,21.66393529531355,52.37743090921053,56.86556434219905,88.19999999999841,70.14074074073899,29.42507922136976,13.580805794476245,13.718980280726322,-19136.02578346589
7922,21.675,21.69,21.675,21.69,14850.0,21.67262353020904,0.4963912659499979,62.06896551724088,100.0,92.36296296296295,30.31615417930182,12.992637505412649,14.904165465912056,-19128.559375727564
7923,21.69,21.7,21.69,21.695,5835.0,21.68008235347269,-60.640012951358216,60.71428571428553,92.30769230769356,93.50256410256397,27.790643816584737,13.8953219082899,16.808927370674553,-19127.214285824382
7924,21.695,21.7,21.69,21.69,3366.0,21.683388235648465,-76.39804976556985,58.620689655172754,84.61538461538713,92.30769230769351,27.7906438165852,13.895321908290128,18.68027239991466,-19127.99004060659
7925,21.69,21.69,21.68,21.685,11881.0,21.683925490432312,-17.529804427425276,60.714285714284,76.92307692307524,84.61538461538528,27.790643816584737,16.211208893006255,20.434658364827,-19130.728860339183
7926,21.685,21.7,21.685,21.7,23787.0,21.68928366028821,61.9988967157999,60.714285714284,100.0,87.17948717948742,30.106530801297804,16.211208893006255,20.953176883345066,-19114.27485987804
7927,21.7,21.7,21.695,21.7,7807.0,21.69285577352548,-46.67981022283336,70.83333333333222,100.0,92.30769230769172,32.35440517670649,14.932802389247652,21.927835752740883,-19114.27485987804
7928,21.695,21.695,21.684,21.684,11555.0,21.689903849016986,-21.99121008702149,61.06870229007598,75.38461538461723,91.79487179487238,31.25000000000192,19.71153846153776,22.99282527056069,-19122.79467554624
7929,21.68,21.695,21.675,21.695,12407.0,21.691602566011326,-16.730612199241605,68.939393939394,92.30769230769356,89.23076923077024,31.25000000000192,19.230769230769624,24.18796999511767,-19116.50077220737
7930,21.6904,21.695,21.685,21.685,8478.0,21.68940171067422,-43.41561954935393,61.36363636363532,76.92307692307524,81.53846153846197,32.828282828284586,17.67676767676835,26.187969995117424,-19120.40858506748
7931,21.685,21.695,21.67,21.695,24229.0,21.691267807116148,59.67882778732775,66.42335766423415,92.30769230769356,87.17948717948742,30.516431924884618,23.4741784037556,26.613090768063987,-19109.235423896163
7932,21.69,21.69,21.685,21.685,6480.0,21.68917853807743,-57.459984703975984,66.42335766423241,76.92307692307524,82.05128205128132,30.516431924884103,21.126760563380024,27.8252119801848,-19112.222287228728
7933,21.685,21.7,21.685,21.69,31774.0,21.68945235871829,104.65641545325336,67.60563380281633,83.33333333333628,84.18803418803499,33.653846153845414,21.63461538461503,28.441154009169583,-19104.896024835365
7934,21.69,21.72,21.685,21.705,95160.0,21.6946349058122,460.9807140772792,68.70748299319648,78.57142857142784,79.60927960927975,38.626609442059,19.3133047210295,29.33004289805784,-19039.08689620468
7935,21.705,21.71,21.7,21.705,23311.0,21.69808993720813,35.08024210254879,62.29508196721178,69.99999999999716,77.30158730158706,29.52556425610166,20.72777521879248,27.794822303209333,-19039.08689620468
7936,21.7,21.7061,21.695,21.695,22908.0,21.697059958138755,30.87506177259496,56.2157935887418,50.0,66.19047619047497,25.33394748963452,23.030861354213496,25.65614226979197,-19049.64114637745
7937,21.695,21.695,21.685,21.685,16977.0,21.693039972092503,-4.182277738008673,48.03149606299116,29.999999999995737,49.99999999999759,23.57378595002061,28.28854314002775,23.59553620918574,-19057.46645174736
7938,21.685,21.6862,21.675,21.68,17085.0,21.688693314728337,-4.025750422011451,44.09448818897626,19.99999999999716,33.33333333333093,18.75293014533312,32.81762775433504,23.191495805145006,-19061.405810751272
7939,21.685,21.6852,21.675,21.6852,8232.0,21.68752887648556,-52.16817835830868,48.11320754716865,30.399999999994822,26.799999999995872,18.73536299765604,32.78688524590014,22.787455401104275,-19059.431345806624
7940,21.68,21.685,21.675,21.68,9661.0,21.68501925099037,-43.93884589420664,48.03767660910554,19.99999999999716,23.466666666663013,18.71782873186541,28.07674309779895,22.36640276952513,-19061.7480041727
7941,21.685,21.685,21.675,21.675,8387.0,21.68167950066025,-45.2765371603436,39.35264054514508,9.99999999999858,20.13333333333015,14.374700527071663,28.749401054143327,22.588624991747302,-19063.682275390413
7942,21.675,21.685,21.675,21.68,11544.0,21.681119667106834,-24.126508399716062,41.83006535947699,19.99999999999716,16.66666666666426,14.038371548899708,28.07674309779941,22.35470686309205,-19061.019299611868
7943,21.68,21.685,21.67,21.675,14144.0,21.679079778071227,-5.94379281566806,45.96050269299791,9.99999999999858,13.3333333333314,14.104372355429645,25.387870239773022,22.75003480558945,-19064.2812922318
7944,21.68,21.695,21.675,21.695,8866.0,21.684386518714152,-40.02387950658039,50.0,50.0,26.666666666665208,18.80582980724064,21.15655853314363,21.554890081032507,-19056.100438713915
7945,21.695,21.695,21.685,21.685,14673.0,21.6845910124761,-0.9765348198438404,50.0,29.999999999995737,29.999999999998067,18.80582980724064,21.15655853314363,19.947046943777227,-19062.86374823224
7946,21.685,21.69,21.685,21.69,30411.0,21.686394008317404,102.15868148036536,47.83362218370922,40.00000000000142,39.99999999999901,20.757654385054582,15.56824078879002,20.02986267876681,-19055.8517583775
7947,21.685,21.69,21.65,21.655,84446.0,21.67592933887827,418.8104577974239,39.31623931623987,7.142857142860769,25.714285714285936,17.961383026492967,29.18724741805068,20.405043053946955,-19192.117779585427
7948,21.66,21.665,21.655,21.66,15794.0,21.67061955925218,-1.6240278048841272,39.316239316238345,14.28571428571646,20.476190476192844,13.780431786863584,29.85760220486892,21.411908042505114,-19188.471046729275
7949,21.665,21.7,21.66,21.7,106600.0,21.68041303950145,505.95380881190994,48.4885126964936,83.33333333333137,34.92063492063616,20.20655590480611,29.187247418051143,20.40180703240387,-18991.61047424544
7950,21.705,21.705,21.63,21.695,101874.0,21.685275359667635,432.7645806785635,47.06572769953099,85.41392904073724,61.01099221992832,15.64129301355691,33.020507473062935,21.615634451547425,-19015.083746134835
7951,21.7,21.71,21.7,21.705,68605.0,21.691850239778425,240.2024536429424,52.93427230046901,93.74999999999694,87.4990874580218,17.146776406037606,30.864197530865013,23.20293603884879,-18983.46125247271
7952,21.705,21.705,21.695,21.695,82655.0,21.69290015985229,285.06183987707334,52.934272300470106,81.24999999999972,86.80464301357792,17.146776406037816,29.14951989026088,24.32527049451586,-19021.54233977977
7953,21.695,21.695,21.69,21.695,23530.0,21.69360010656819,9.385302328176062,54.53446191052037,81.24999999999972,85.41666666666542,17.519271198320347,28.030833917309568,24.04555021479505,-19021.54233977977
7954,21.695,21.705,21.6901,21.695,57280.0,21.694066737712127,156.79976149184165,53.058676654183046,81.24999999999972,81.24999999999972,20.68252326784029,27.576697690452097,23.17974934899379,-19021.54233977977
7955,21.695,21.705,21.6911,21.695,85144.0,21.69437782514142,260.64467395678173,54.83870967741972,81.24999999999972,81.24999999999972,20.42205582028736,27.22940776038153,22.798796968041124,-19021.54233977977
7956,21.7,21.705,21.695,21.7,167363.0,21.69625188342761,547.6499440501259,58.06451612903211,87.49999999999834,83.33333333333256,20.42205582028736,27.22940776038153,21.52895569819966,-18982.97054904459
7957,21.7,21.72,21.695,21.72,109046.0,21.70416792228508,296.0311897351342,61.76470588235306,100.0,89.58333333333265,24.28756476684102,25.90673575129555,19.5217872394181,-18882.467323238136
7958,21.715,21.72,21.7,21.705,157323.0,21.704445281523384,424.2396221228101,58.333333333332845,83.33333333333267,90.27777777777698,23.90057361376813,23.90057361376701,17.617025334656393,-18991.115803901124
7959,21.705,21.715,21.7,21.705,202415.0,21.70463018768225,507.8002255059998,53.124999999999446,83.33333333333267,88.88888888888842,21.04922279792826,24.287564766839587,17.701058948102002,-18991.115803901124
7960,21.705,21.705,21.69,21.7,277082.0,21.703086791788174,634.1278585310041,54.83870967741972,77.77777777777821,81.48148148148114,20.713830465265577,27.087316762268976,18.197790974245954,-19054.944875543588
7961,21.7,21.7,21.695,21.7,955921.0,21.70205786119212,1687.0382285173928,53.33333333333286,77.77777777777821,79.62962962962966,20.71383046526581,27.08731676226928,18.13429891075353,-19054.944875543588
7962,21.7,21.7,21.61,21.61,3.0,21.671371907461413,-99.99437719640764,39.02439024390155,0.0,51.8518518518521,17.866959868060537,37.10830126443215,18.88033065678521,-19054.9573179399
7963,21.7,21.84,21.7,21.83,404491.0,21.72424793830761,574.8096060325483,70.23809523809545,95.6521739130428,57.8099838969403,35.11476533059383,23.124357656731974,17.796739325516153,-14937.048016690484
7964,21.6501,21.6501,21.6501,21.6501,5.0,21.69953195887174,-99.99162608808518,45.5438471155562,17.434782608695148,37.69565217391261,23.490396573166343,25.54926074340229,16.864509162516942,-14937.08922145457
7965,21.85,21.85,21.85,21.85,10.0,21.749687972581164,-99.98323728296472,60.26762056173834,100.0,71.02898550724593,43.58944143294944,18.2535941550789,17.21475596855665,-14936.996889317536
7966,21.72,21.72,21.72,21.72,186.0,21.73979198172077,-99.68678924171564,50.85733882030181,45.83333333333272,54.42270531400925,37.86841012868463,29.566210045662373,16.130759427496677,-14938.10352547314
7967,21.77,21.77,21.77,21.77,4.0,21.749861321147183,-99.993250156512,54.09925666812413,66.66666666666617,70.83333333333293,41.34117178158678,27.889597449183213,15.69770115333342,-14938.09431737001
7968,21.75,21.75,21.74,21.74,300.0,21.746574214098125,-99.4895576251158,52.38145639288727,54.166666666665805,55.55555555555486,40.33637954501303,29.64223216021819,15.178041133812652,-14938.507730323616
7969,21.73,21.73,21.73,21.73,496.0,21.741049476065417,-99.15350994711144,51.83284457478006,50.0,56.94444444444395,39.55260330174912,30.76096512650211,15.05922506056501,-14938.73588119758
7970,21.73,21.73,21.73,21.73,28.0,21.737366317376942,-99.9521167257417,51.83284457478006,50.0,51.388888888888566,40.097048920578885,31.184392949099028,14.940408987317369,-14938.73588119758
7971,21.7,21.7,21.7,21.7,382087.0,21.7249108782513,491.2857821185031,50.0,37.49999999999963,45.83333333333317,39.31831423577435,33.49194018255993,14.521503628428222,-15466.237491874088
7972,21.7,21.7,21.7,21.7,382087.0,21.71660725216753,439.3212592401254,48.95811627422383,37.49999999999963,41.66666666666638,38.80374203821688,34.32523885350334,14.71472422535774,-15466.237491874088
7973,21.73,21.73,21.73,21.73,116.0,21.721071501445024,-99.83597497675724,51.28231432088644,50.0,41.66666666666638,41.37761135199089,33.986992510839684,15.368489915734168,-15466.077123210493
7974,21.5,21.5,21.43,21.43,322.0,21.624047667630016,-99.54092972660608,39.21399435205533,0.0,29.166666666666504,32.304969995384205,49.61532543468234,16.301014691234222,-15470.522590306671
7975,21.43,21.48,21.43,21.44,524.0,21.56269844508668,-99.250595126151,39.842162837943576,2.380952380952744,17.460317460317544,31.45789631405475,47.56517830386585,16.77099320216852,-15470.278073274476
7976,21.49,21.5,21.49,21.5,650.0,21.541798963391123,-99.06804045469111,42.53619943275123,16.666666666666664,6.349206349206431,31.65203626421086,45.682832062167336,17.0916316672061,-15468.459043423729
7977,21.51,21.51,21.5,21.5,711.0,21.52786597559408,-98.9767283659964,45.59929588734202,16.666666666666664,11.904761904761983,34.34875553519646,41.9835089326615,15.425098360544846,-15468.459043423729
7978,21.6,21.6,21.6,21.6,253.0,21.551910650396056,-99.63425220840108,39.82120729332648,40.47619047619072,24.603174603174647,33.895575521274985,46.60959484658412,15.10540257319633,-15467.282299237682
7979,21.62,21.62,21.61,21.61,300.0,21.571273766930705,-99.56582335088854,47.911240754245306,42.85714285714262,33.33333333333329,41.170703010099146,49.02441415825066,15.406009404278914,-15467.143410348794
7980,21.68,21.7,21.65,21.7,1229.0,21.61418251128714,-98.2167208897339,41.176470588235226,79.41176470588226,54.24836601307183,32.967032967032786,54.94505494505489,14.341476883953648,-15462.024946674568
7981,21.72,21.72,21.72,21.72,4.0,21.64945500752476,-99.99416440618457,50.0,85.29411764705861,69.1876750700278,39.99999999999982,46.24999999999988,14.003803307691603,-15462.021260038624
7982,21.72,21.72,21.72,21.72,10.0,21.67297000501651,-99.98535818277476,46.376811594202856,90.62499999999966,85.1102941176468,35.99999999999977,49.33333333333324,13.750133186793509,-15462.021260038624
7983,21.7,21.7,21.7,21.7,140.0,21.681980003344343,-99.79472928335838,47.05882352941183,89.99999999999964,88.6397058823526,36.48648648648633,48.64864864864844,13.68371262023403,-15462.150173482454
7984,21.71,21.71,21.71,21.71,12.0,21.691320002229563,-99.98239093446176,48.52941176470592,93.33333333333348,91.31944444444424,37.8378378378377,47.297297297297135,13.590888481841654,-15462.144643528538
7985,21.7,21.7,21.69,21.69,186.0,21.690880001486377,-99.72627656662516,47.14285714285722,86.66666666666698,90.0,36.8421052631578,48.68421052631559,13.680400525785451,-15462.315993137014
7986,21.5,21.7,21.5,21.7,51.0,21.69392000099092,-99.924507299108,50.0,89.99999999999964,90.0,30.10752688172045,56.98924731182788,15.204538101018118,-15462.29247999732
7987,21.7,21.7,21.7,21.7,1.0,21.695946667327284,-99.99851689479296,50.0,89.99999999999964,88.88888888888873,30.10752688172045,56.98924731182788,16.85387690937221,-15462.29247999732
7988,21.7,21.7,21.7,21.7,6.0,21.6972977782182,-99.99107589283834,47.6923076923076,93.1034482758622,91.03448275862048,27.77777777777771,58.88888888888888,18.593273612158026,-15462.29247999732
7989,21.73,21.73,21.73,21.73,1.0,21.70819851881213,-99.99850806057572,89.47368421052651,100.0,94.36781609195393,44.44444444444444,36.50793650793643,17.838153131709426,-15462.29109750884
7990,21.69,21.69,21.69,21.69,524.0,21.702132345874755,-99.21667446919356,80.48780487804903,83.33333333333383,92.14559386973195,45.161290322580754,43.54838709677406,16.60049785309855,-15463.255662626188
7991,21.69,21.69,21.69,21.69,376.0,21.69808823058317,-99.43455869010108,77.1428571428575,82.60869565217432,88.64734299516935,46.42857142857152,48.214285714285445,15.516756662694236,-15463.255662626188
7992,21.69,21.69,21.69,21.69,200.0,21.69539215372212,-99.6987591890999,77.1428571428575,82.60869565217432,82.85024154589411,45.4545454545454,49.09090909090895,15.106366892432508,-15463.255662626188
7993,21.67,21.69,21.67,21.69,200.0,21.69359476914808,-99.69635243360872,68.00000000000023,82.60869565217432,82.60869565217432,34.042553191489475,61.70212765957444,15.979439586099025,-15463.255662626188
7994,21.6852,21.6852,21.6852,21.6852,20.0,21.690796512765388,-99.96888620388351,65.35947712418266,80.52173913043387,81.9130434782608,30.782761653474022,63.76429199648146,17.724523101243488,-15463.260088628957
7995,21.66,21.66,21.66,21.66,20.0,21.68053100851026,-99.96869716831976,38.88888888888911,69.56521739130427,77.5652173913041,15.384615384615946,80.82051282051201,20.59232693919648,-15463.28333028686
7996,21.69,21.7,21.69,21.69,4204.0,21.683687339006845,-93.38788381612214,42.10526315789543,82.60869565217432,77.56521739130412,19.512195121951663,76.8780487804871,24.076846487789183,-15457.46061560542
7997,21.73,21.75,21.7,21.715,92312.0,21.69412489267124,42.37805740138555,48.83720930232582,85.99999999999994,79.39130434782614,27.65957446808572,67.06382978723362,25.808465235917268,-15351.061353272547
7998,21.715,21.8,21.715,21.765,68919.0,21.71774992844749,4.899969152589147,63.26530612244918,88.33333333333331,85.64734299516915,33.644859813084715,55.1775700934575,26.472245899697853,-15192.371507543785
7999,21.765,21.81,21.76,21.79,39125.0,21.74183328563166,-40.91183794514656,65.38461538461517,93.5483870967743,89.29390681003582,31.30434782608713,51.33913043478259,27.347666775118714,-15147.431236466367
8000,21.785,21.79,21.775,21.7805,7062.0,21.75472219042111,-89.32769947091866,68.1362725450901,90.48387096774228,90.78853046594992,31.578947368421183,48.28070175438592,27.81884878584377,-15150.510125865174
8001,21.78,21.79,21.78,21.785,1522.0,21.764814793614075,-97.6959252038584,67.41803278688543,83.33333333333412,89.12186379928353,47.36842105263207,22.421052631578384,28.14434270610904,-15150.195670274165
8002,21.785,21.795,21.78,21.795,36331.0,21.774876529076053,-45.34225966601475,68.70078740157518,90.00000000000189,87.93906810035939,46.835443037975736,21.56962025316397,28.549103087841363,-15133.518598894774
8003,21.8,21.83,21.8,21.81,59722.0,21.78658435271737,-11.167149010183502,70.44609665427511,88.23529411764717,87.18954248366101,51.16279069767503,19.8139534883717,29.100457951122905,-15092.416052439175
8004,21.81,21.845,21.81,21.845,67624.0,21.806056235144915,-0.8575611796695266,70.98540145985393,100.0,92.74509803921632,47.12643678160971,19.58620689655137,31.19898815116532,-14983.89519044926
8005,21.85,21.885,21.85,21.885,7469.0,21.832370823429947,-89.03051208567628,85.58394160583936,100.0,96.07843137254902,56.32183908046062,10.390804597700733,35.66771400376444,-14970.218834303689
8006,21.88,21.885,21.88,21.885,3306.0,21.84991388228664,-95.11215119311956,85.58394160583936,100.0,100.0,55.6818181818187,10.2727272727268,40.13186581405372,-14970.218834303689
8007,21.89,21.9,21.865,21.865,367855.0,21.854942588191093,408.3636675207226,79.76190476190388,85.4166666666665,95.1388888888888,51.57894736842149,12.673684210526003,43.91215280534996,-15306.389727609663
8008,21.86,21.8625,21.83,21.835,15901.0,21.848295058794065,-78.02587578306685,72.37654320987636,72.91666666666744,86.11111111111127,50.00000000000037,15.346938775510012,45.52151732289692,-15328.206786836738
8009,21.84,21.86,21.84,21.845,20386.0,21.84719670586271,-71.2571574532802,74.270959902795,77.0833333333333,78.47222222222238,48.02038416307406,14.73931791454326,46.73122637102098,-15318.87040030136
8010,21.84,21.845,21.82,21.825,13809.0,21.839797803908475,-80.11884445792454,75.46296296296299,64.28571428571416,71.4285714285716,48.03921568627523,13.725490196078637,45.90045957010501,-15331.51311030365
8011,21.82,21.825,21.82,21.825,805.0,21.83486520260565,-98.82185466906556,72.95918367346928,62.50000000000022,67.95634920634919,43.15789473684301,14.736842105263396,45.20557550679997,-15331.51311030365
8012,21.83,21.84,21.825,21.825,79239.0,21.831576801737103,16.065726489216466,70.44609665427511,59.459459459459566,62.081724581724615,39.53488372093098,16.279069767442074,45.21006786978299,-15331.51311030365
8013,21.83,21.845,21.83,21.84,24275.0,21.83438453449141,-64.44953652593499,66.025641025641,57.14285714285714,59.70077220077227,34.24657534246624,19.17808219178117,45.47424813396333,-15314.829261506398
8014,21.84,21.86,21.835,21.86,24869.0,21.84292302299427,-63.28921399543668,65.28384279475995,68.00000000000068,61.53410553410576,38.23529411764823,20.58823529411796,45.85808651780178,-15292.05545198259
8015,21.86,21.875,21.86,21.875,10786.0,21.85361534866285,-83.78136164786739,70.14925373134324,79.16666666666741,68.10317460317503,42.64705882353079,20.58823529411796,46.78940897934869,-15284.65426259558
8016,21.8794,21.9,21.865,21.895,25800.0,21.8674102324419,-59.778218970182095,71.99999999999989,95.83333333333408,81.00000000000068,46.57534246575409,19.17808219178098,47.18407966813694,-15261.06569116701
8017,21.895,21.9,21.89,21.895,7970.0,21.87660682162793,-87.2397824198784,70.83333333333303,95.00000000000088,90.00000000000075,45.83333333333362,19.44444444444475,47.41674157867324,-15261.06569116701
8018,21.9,21.94,21.9,21.935,23160.0,21.896071214418622,-61.54337910158293,73.5849056603773,96.15384615384426,95.66239316239304,45.94594594594725,18.918918918918944,47.25000210000714,-15218.754661251503
8019,21.94,21.94,21.93,21.935,5872.0,21.909047476279085,-89.68883592307483,69.56521739130429,95.83333333333124,95.66239316239208,44.9275362318851,20.28985507246371,47.016395647241474,-15218.754661251503
8020,21.935,21.94,21.93,21.94,9991.0,21.919364984186057,-80.96824294206468,64.102564102564,100.0,97.32905982905844,36.50793650793699,22.22222222222222,44.04807929505187,-15216.477250720389
8021,21.935,21.96,21.935,21.96,10883.0,21.93290998945737,-70.38303662546774,67.44186046511612,100.0,98.61111111111036,40.298507462686935,20.89552238805973,41.57196245945202,-15206.556557921847
8022,21.96,21.96,21.95,21.95,9075.0,21.93860665963825,-75.40452665119417,70.73170731707356,92.85714285714177,97.6190476190472,43.54838709677438,17.741935483870748,40.34228275560522,-15210.68907158305
8023,21.955,21.96,21.955,21.96,1353.0,21.94573777309217,-95.51661140209998,83.78378378378338,100.0,97.6190476190472,47.36842105263152,7.017543859648883,41.75322887127218,-15210.072670671889
8024,21.955,21.96,21.94,21.955,28303.0,21.948825182061448,-7.656518660867809,80.55555555555424,96.42857142856964,96.42857142857042,48.21428571428547,12.499999999998572,42.13950705525052,-15216.516887429634
8025,21.955,21.96,21.945,21.955,24153.0,21.95088345470764,-22.217779268701776,90.62499999999784,96.42857142856964,97.61904761904638,49.99999999999934,5.555555555554313,43.7691366848804,-15216.516887429634
8026,21.955,21.96,21.9545,21.955,3768.0,21.952255636471754,-87.88883311628445,90.62499999999784,96.29629629629444,96.3844797178112,49.907578558224415,5.545286506468212,45.82974274548671,-15216.516887429634
8027,21.96,21.99,21.95,21.98,44116.0,21.96150375764784,38.52489429925074,91.89189189189008,93.75000000000124,95.49162257495507,50.76142131979516,5.076142131978554,48.50651042225458,-15166.282316716812
8028,21.975,21.975,21.965,21.965,40007.0,21.962669171765228,23.06526547198038,83.78378378378207,83.87096774193616,91.30575467941058,49.91394148020491,5.163511187606392,52.0428352085796,-15193.584637007983
8029,21.965,21.975,21.95,21.95,30520.0,21.95844611451016,-7.540834616646884,74.99999999999852,69.23076923076965,82.28391232423564,44.75043029259675,10.327022375213884,54.20950187524637,-15214.426886040535
