,date,1. open,2. high,3. low,4. close,5. volume,EMA,Volume_Oscillator,RSI,%K,%D,+DI,-DI,ADX,PVT,Target,Comprehensive_RRR
747,2025-01-02 13:38:00,2.842,2.842,2.842,2.842,331.0,2.830406647157118,-64.05104534347,57.58317025440316,88.69814020028642,68.90796375774949,53.21437301393301,42.434612564165185,13.644367423463155,-100.83982978521234,-0.0017562346329469403,0.0
748,2025-01-02 13:40:00,2.79,2.79,2.74,2.77,6162.0,2.810271098104746,504.5127534336167,43.03621169916435,27.297543221110004,70.61563314809551,36.36955107351983,59.77011494252869,15.041210228645845,-256.9496116289844,-0.025334271639690376,0.0
749,2025-01-02 13:44:00,2.75,2.75,2.75,2.75,416.0,2.790180732069831,-58.795562599049134,38.81973259566621,9.099181073703202,41.69828816503324,32.47145011850894,59.383753501400506,16.61942371963038,-259.95322173728766,-0.0072202166064981865,0.0
750,2025-01-02 13:47:00,2.785,2.785,2.785,2.785,1366.0,2.7884538213798873,34.250614250614255,47.960386701249746,40.94631483166521,25.781013042159504,40.867077464788764,50.81426056338019,17.07555144102377,-242.56776719183316,0.012727272727272698,0.0
751,2025-01-02 13:48:00,2.785,2.7926,2.785,2.7926,1456.0,2.789835880919925,40.50663449939687,46.69082125603869,47.861692447679836,32.63572945101612,43.506639657888854,51.96939005176673,16.974573083272546,-238.59448173402333,0.0027289048473968514,0.0012750348141269947
752,2025-01-02 13:50:00,2.7774,2.7774,2.7774,2.7774,100.0,2.7856905872799502,-90.33707503261238,46.100643930360164,34.03093721565059,40.94631483166524,43.003337041156854,50.834260289210164,15.70291836274657,-239.13877737249643,-0.005442956384731135,0.0
753,2025-01-02 13:51:00,2.7999,2.7999,2.7999,2.7999,100.0,2.7904270581866335,-90.33271570128092,47.09737827715357,54.50409463148319,45.465574764937905,43.98775688675119,49.95627459553996,14.616398202633658,-238.32866719751263,0.008101101749838024,0.0
754,2025-01-02 13:55:00,2.7834,2.7834,2.7834,2.7834,601.0,2.7880847054577558,-40.96750429729067,44.34243745696579,39.49044585987242,42.675159235668765,41.4681262073406,52.5863919295986,14.245832212905738,-241.8704008308567,-0.005893067609557545,0.0
755,2025-01-02 14:07:00,2.77,2.77,2.74,2.74,2488.0,2.772056470305171,136.97494999523764,38.1034856029444,0.0,31.331513497118568,35.76508839666736,58.605974395448015,15.187175581247258,-280.664393789109,-0.015592440899619087,0.0
756,2025-01-02 14:13:00,2.74,2.74,2.74,2.74,859.0,2.7613709802034476,-18.279979070541792,44.88650854373887,0.0,13.163481953290841,41.68640454760779,51.75272382756978,13.566985094783808,-280.664393789109,0.0,0.0
757,2025-01-02 14:15:00,2.735,2.735,2.735,2.735,109.0,2.752580653468965,-89.5460358056266,35.8200290275762,0.0,0.0,32.95060080106811,59.679572763684874,14.662851465369117,-280.86329889859803,-0.0018248175182482562,0.0
758,2025-01-02 14:16:00,2.7178,2.7178,2.7178,2.7178,535.0,2.7409871023126433,-48.92438900203666,32.85432516201746,0.0,0.0,30.293582748765925,62.5357235645622,16.28796683531832,-284.22783271943894,-0.006288848263254043,0.0
759,2025-01-02 14:19:00,2.735,2.735,2.735,2.735,1020.0,2.7389914015417625,-3.1062980906241133,38.73769542559347,13.312693498451921,4.437564499484007,35.64198188598826,57.00586041555674,16.877291808884888,-277.7726115846977,0.0063286481713149545,0.0
760,2025-01-02 14:29:00,2.77,2.77,2.7401,2.7401,540.0,2.739360934361175,-46.192809100722414,41.68667466986793,17.260061919504636,10.19091847265222,42.94072755024169,50.03815822945812,16.33248566277479,-276.765664601151,0.001864716636197583,0.0
761,2025-01-02 14:33:00,2.77,2.8,2.77,2.8,211.0,2.7595739562407835,-78.9791784279215,43.12060889929741,66.18357487922687,32.25211009906118,36.68742216687422,48.9912826899128,16.983980838994977,-272.1530957168037,0.02186051603956063,0.005512852124928786
762,2025-01-02 14:34:00,2.7721,2.7721,2.7721,2.7721,130.0,2.7637493041605223,-86.9604466882878,40.41152263374485,66.0583941605841,49.8340103197719,34.70782280867107,45.16965127238455,17.105795499603623,-273.44845285966085,-0.009964285714285648,0.0
763,2025-01-02 14:36:00,2.756,2.756,2.756,2.756,240.0,2.7611662027736816,-75.98038398025054,47.73169151004533,46.472019464720034,59.57132950151037,43.51550960118165,31.255539143279247,16.576229179644617,-274.84234196900036,-0.005807871288914579,0.0
764,2025-01-02 14:37:00,2.76,2.76,2.76,2.76,330.0,2.760777468515788,-66.96366002602862,51.70881749829115,51.33819951338185,54.6228710462287,46.914728682170505,32.80620155038768,15.802814380443902,-274.36338696174346,0.0014513788098693414,0.0
765,2025-01-02 14:39:00,2.76,2.76,2.76,2.76,192.0,2.7605183123438586,-80.71191775776045,45.14751552795024,51.33819951338185,49.71613949716127,40.45217391304342,36.800000000000104,15.394671995266952,-274.36338696174346,0.0,0.0
766,2025-01-02 14:47:00,2.795,2.84,2.795,2.84,1836.0,2.787012208229239,80.7887351681355,57.18181818181812,100.0,67.55879967558793,52.43123089747147,29.397054737427148,16.680382812286076,-221.1459956573954,0.02898550724637694,0.009511948944883704
767,2025-01-02 14:48:00,2.855,2.86,2.855,2.855,681.0,2.8096748054861598,-32.716374654195754,61.76470588235292,96.48382559774971,82.60734170371056,57.22511653413761,26.926240745818557,18.52438455442024,-217.54916467147993,0.005281690140845008,0.0010646044552572722
768,2025-01-02 14:49:00,2.86,2.89,2.85,2.86,8965.0,2.8264498703241068,675.8881820935567,59.62215818123596,82.57839721254342,93.02074093676441,56.56724228152803,25.693354264782904,20.602953680601136,-201.84863927743558,0.0017513134851137035,0.005977155776686619
769,2025-01-02 14:50:00,2.895,2.9296,2.85,2.85,9661.0,2.8342999135494047,639.4848635615599,60.88947024198828,62.41737488196411,80.49319923075245,57.44441949247704,18.347181675275117,23.253893608814757,-235.62835955715525,-0.0034965034965034336,0.00627272679909483
770,2025-01-02 14:51:00,2.91,3.0,2.8502,3.0,10775.0,2.8895332756996033,627.197057467127,81.52279340446167,100.0,81.66525736483588,59.10491030983872,6.93966298242443,26.90600279523344,331.47690360073886,0.05263157894736836,0.011881749597033558
771,2025-01-02 14:52:00,2.9627,3.19,2.93,3.1694,40543.0,2.982822183799736,1782.4958791527692,86.90271570986593,95.63744176196528,86.01827221464316,63.57925852937554,4.717329720408972,31.933510954271732,2620.804970267405,0.056466666666666665,0.02052475588427074
772,2025-01-02 14:53:00,3.13,3.1796,3.03,3.08,36700.0,3.015214789199824,1230.626155686886,75.89312518763138,76.70478610758155,90.78074262318232,53.96759017250391,3.48144276006274,35.8684651431694,1585.5995686140973,-0.028207231652678688,0.0038474734742077734
773,2025-01-02 14:54:00,3.166,3.166,3.1102,3.1102,11274.0,3.0468765261332162,283.44112962196664,78.88692579505302,82.46153846153844,84.93458877702845,50.3462401248415,1.5702721154784185,39.816335945255375,1696.1433348478624,0.009805194805194706,0.0
774,2025-01-02 14:55:00,3.1415,3.1415,3.0843,3.101,3839.0,3.064917684088811,27.91692119731216,77.2646007151371,80.21782618359636,79.79471691757215,46.84126537125691,3.9425513939735506,43.91060050123385,1684.7875377930106,-0.0029580091312455536,0.0
775,2025-01-02 14:56:00,3.115,3.115,3.06,3.0749,1323.0,3.068245122725874,-56.13007339287292,74.18376191852069,73.47926267281107,78.71954243931532,42.75315580945358,6.108909978807702,48.40139428485908,1673.652323346058,-0.008416639793614955,0.0
776,2025-01-02 14:57:00,3.06,3.1,3.06,3.09,4128.0,3.075496748483916,34.041205981199155,72.39728143342604,76.9585253456221,76.88520473400987,40.735873850197095,6.223014830110754,52.34375677434213,1693.9238118497492,0.0049107288041887465,0.002809119187192647
777,2025-01-02 14:58:00,3.0889,3.0889,3.05,3.05,2390.0,3.066997832322611,-22.96576435259548,71.06899166034876,67.74193548387095,72.72657450076808,40.27842227378188,7.081206496519739,56.143668562017496,1662.9853005228886,-0.012944983818770184,0.0
778,2025-01-02 14:59:00,3.1,3.1187,3.03,3.1187,12579.0,3.0842318882150743,291.84067617099487,75.46692880213456,83.41860465116282,76.03968849355199,40.326928093209254,5.234327449786973,60.18541653599514,1946.3221201950219,0.0225245901639346,0.00118882348029232
779,2025-01-02 15:00:00,3.1194,3.1194,3.11,3.11,885.0,3.0928212588100497,-72.50456962661102,74.41406250000001,81.3953488372093,77.5186296574144,39.852877542189496,5.2098658589355225,64.13074230757626,1943.853303059677,-0.00278962388174564,0.0
780,2025-01-02 15:01:00,3.101,3.1094,3.04,3.04,8051.0,3.0752141725400333,140.7187777190867,67.79359430604984,62.02531645569622,75.61308998135614,37.57649938800487,10.624235006119932,67.54334956152532,1762.6410844101595,-0.022508038585209,0.0005342966764815318
781,2025-01-02 15:02:00,3.04,3.04,3.0,3.0,12359.0,3.050142781693356,252.4362654702382,60.712372790573134,44.11764705882352,62.51277078390971,32.096161956980154,14.35681147195274,68.21257324545326,1600.0226633575273,-0.013157894736842146,0.0
782,2025-01-02 15:04:00,3.1,3.1,3.1,3.1,574.0,3.0667618544622375,-83.61131599609793,64.72709786006254,73.52941176470591,59.890791759741916,33.22797313314893,13.449229553536131,68.63712269865654,1619.1559966908608,0.03333333333333344,0.0
783,2025-01-02 15:06:00,3.0111,3.0111,3.0111,3.0111,560.0,3.0482079029748252,-83.86035363118026,58.25051872884133,47.38235294117643,55.009803921568654,29.70937309799144,19.712416311625063,67.48352442509248,1603.0966418521512,-0.028677419354838807,0.0
784,2025-01-02 15:09:00,3.0372,3.09,3.0109,3.0109,2259.0,3.0357719353165504,-35.44330928056012,58.8806711557567,47.292525014714506,56.06809657353231,32.71177410761849,19.71991780196361,65.69642091959346,1602.9465970180374,-6.642090930220057e-05,0.003305343007870369
785,2025-01-02 15:10:00,3.0104,3.0104,3.0104,3.0104,189.0,3.0273146235443673,-94.59915129520353,50.6874669487044,30.92307692307696,41.865984959656,30.865681896255552,22.294744074201272,61.505612108828146,1602.915211053708,-0.00016606330333113206,0.0
786,2025-01-02 15:14:00,3.0616,3.0616,3.0616,3.0616,3023.0,3.038743082362912,-14.764236505982195,41.554371670322766,34.298440979955345,37.5046809725823,23.08497279196311,27.166178317287525,56.3013363130127,1654.329508157083,0.017007706617060858,0.0
787,2025-01-02 15:15:00,3.11,3.13,3.11,3.13,6777.0,3.069162054908608,85.60766860664157,54.050550874918976,78.31325301204816,47.84492363836019,33.05123513266234,29.68892955169255,50.79994998438575,1805.736223599989,0.02234125947217147,0.0018483391404822244
788,2025-01-02 15:16:00,3.13,3.13,3.0501,3.12,635.0,3.0861080366057387,-82.63896799828669,50.820770519263,84.80565371024731,65.80578256741697,33.283427386847805,36.796038235632786,44.870719701369765,1803.7074696063787,-0.0031948881789136685,0.0
789,2025-01-02 15:17:00,3.1,3.1,3.1,3.1,1100.0,3.090738691070493,-70.04629209403649,49.91773609740047,76.92307692307705,80.01399454845753,34.77319215497529,35.32667549031399,39.29181078413365,1796.6561875550967,-0.0064102564102563875,0.0
790,2025-01-02 15:19:00,3.06,3.06,3.06,3.06,314.0,3.0804924607136623,-91.45396070817816,48.8016728325559,46.15384615384623,69.29419226239024,35.41232692072046,37.899767185393934,34.51832151712829,1792.604574651871,-0.012903225806451646,0.0
791,2025-01-02 15:21:00,3.1489,3.1489,3.1489,3.1489,709.0,3.103294973809108,-80.2324338641549,54.23436376707405,100.0,74.35897435897446,43.68786127167625,35.75722543352601,30.284097208872733,1813.2026465472957,0.0290522875816992,0.0
792,2025-01-02 15:22:00,3.13,3.13,3.0748,3.09,1102.0,3.0988633158727388,-69.00184244947329,52.799552071668536,60.44325050369373,68.86569888584668,42.03091980869756,41.53041930819704,25.650959865650982,1792.5897976159229,-0.01870494458382288,0.0
793,2025-01-02 15:23:00,3.12,3.12,3.1002,3.1002,794.0,3.0993088772484927,-77.7233278467754,48.589724043299285,67.29348556077917,75.91224535482434,41.42075202284625,44.43122322703469,20.74987204853263,1795.2107684897094,0.0033009708737865573,0.0
794,2025-01-02 15:24:00,3.1245,3.1245,3.11,3.11,698.0,3.102872584832329,-80.47133651039383,50.0,73.87508394895904,67.20394000447735,41.14345843563658,43.6571963053899,15.822339385501104,1797.417206784013,0.003161086381523681,0.0
795,2025-01-02 15:26:00,3.1461,3.1461,3.1461,3.1461,875.0,3.117281723221553,-75.58275817163693,58.51388220189377,98.11954331766306,79.76270427580044,45.471146822498156,36.9369369369369,12.784961110533784,1807.5739591955885,0.011607717041800747,0.0
796,2025-01-02 15:27:00,3.11,3.11,3.05,3.05,8658.0,3.0948544821477024,132.79095508462802,53.68080094228503,28.592057761732665,66.86222834278495,42.56410256410253,40.968660968660956,10.366440979926518,1543.1088118703278,-0.030545755061822666,0.0
797,2025-01-02 15:28:00,3.1299,3.13,3.0499,3.0499,452.0,3.079869654765135,-87.40432488667608,45.67581563956499,28.519855595667853,51.74381889168789,38.88759328358206,41.919309701492544,7.7916642152056195,1543.0939921981967,-3.2786885245772446e-05,9.478538951169451e-06
798,2025-01-02 15:32:00,3.0447,3.08,3.0447,3.08,210.0,3.0799131031767573,-94.14952151443815,56.6186359269933,50.25270758122748,35.7882069795427,41.48009950248755,34.30348258706464,7.074467612573784,1545.166519166294,0.009869176038558747,0.0035480921103582053
799,2025-01-02 15:33:00,3.12,3.12,3.01,3.025,1644.0,3.0616087354511716,-54.508979219126154,51.22544759256041,10.799136069114558,29.85723308200333,35.28566295364712,33.03389627500295,5.642287617648585,1515.809376309151,-0.017857142857142905,0.0
800,2025-01-02 15:35:00,3.0612,3.0612,3.04,3.04,666.0,3.0544058236341147,-81.61524517607222,52.509325194981336,21.598272138229117,27.550038596190415,33.83873190902822,31.62186997473005,4.793206308992838,1519.1118556479942,0.0049586776859504855,0.0
801,2025-01-02 15:36:00,3.035,3.05,3.035,3.05,1433.0,3.0529372157560766,-60.644482079919435,48.9427633977397,28.797696184305277,20.39836813054968,29.170661553211886,33.593000958772734,4.721499823637334,1523.8256714374677,0.0032894736842103978,0.001426792341732528
802,2025-01-02 15:37:00,3.0603,3.0603,3.0603,3.0603,180.0,3.055391477170718,-95.04414382995907,42.895005096839945,36.21310295176386,28.869690424766116,23.869638026536123,36.10717506118765,5.7244787695243735,1524.4335402899267,0.0033770491803277736,0.0
803,2025-01-02 15:38:00,3.07,3.07,3.07,3.07,100.0,3.060260984780479,-97.2366021259741,44.90004079967358,43.196544276457914,36.06911447084238,27.616484917150537,31.213709106358845,5.797962966742749,1524.7505026792348,0.003169623893082285,0.0
804,2025-01-02 15:39:00,3.1199,3.1199,3.07,3.09,1137.0,3.070173989853653,-68.71345431531445,48.98000815993469,57.595392368610554,45.668346532277475,33.274456521739125,29.94565217391301,6.096353375788991,1532.1576688030134,0.006514657980456029,0.0
805,2025-01-02 15:41:00,3.1196,3.15,3.1196,3.14,8753.0,3.093449326569102,131.95254773272325,57.99680127948821,92.85714285714302,64.54969316740386,36.37566137566137,23.862433862433825,7.255020054298124,1673.7919730101344,0.016181229773462924,0.003320327505773324
806,2025-01-02 15:42:00,3.15,3.15,3.13,3.13,1025.0,3.1056328843794017,-72.9125007707825,47.7569427961073,85.71428571428571,78.7222736466798,27.0848493669044,26.255275796827192,6.693201024481959,1670.5276417999432,-0.0031847133757962887,0.0
807,2025-01-02 15:43:00,3.15,3.1594,3.12,3.12,1697.0,3.1104219229196013,-55.42187664179888,54.02792696025781,73.62784471218207,84.0664244278703,28.525444512568974,17.82648681790309,8.192070943312839,1665.1059165603267,-0.0031948881789136685,0.0011004151218307013
808,2025-01-02 15:44:00,3.1204,3.1204,3.1204,3.1204,364.0,3.1137479486130677,-90.18911998562508,52.78543849972421,73.89558232931725,77.74590425192837,29.88118175979449,18.673731535003178,9.497099415007987,1665.1525832269933,0.00012820512820521657,0.0
809,2025-01-02 15:45:00,3.1201,3.1201,3.1201,3.1201,170.0,3.1158652990753786,-95.41292655285928,51.43018974794675,73.69477911646571,73.73940205265505,30.327321309285278,19.472277889111542,10.752643464111967,1665.1362391685393,-9.614152031800494e-05,0.0
810,2025-01-02 15:47:00,3.13,3.13,3.1254,3.1254,331.0,3.119043532716919,-91.0269327562136,46.78870617437169,77.24230254350726,74.94422132976344,29.671673070206083,20.3632553265805,11.302497102559357,1665.6984967884873,0.0016986635043749754,0.0
811,2025-01-02 15:49:00,3.13,3.1345,3.13,3.1344,739.0,3.124162355144613,-79.90136529291244,67.94217687074828,83.26639892904934,78.06782686300747,35.914332784184566,4.221581548599615,16.439404568544543,1667.8265443983933,0.00287963140717995,0.0008085743036501943
812,2025-01-02 15:50:00,3.13,3.13,3.1,3.1,2399.0,3.1161082367630755,-35.42714356850941,59.294990723562144,60.24096385542171,73.58322177599281,35.09888611047971,11.4798817913161,19.56979513670966,1641.497550013503,-0.010974987238386857,0.0
813,2025-01-02 15:51:00,3.11,3.11,3.1099,3.1099,226.0,3.114038824508717,-93.92029125212409,55.99679101484156,66.8674698795181,70.12494422132974,37.240713941148165,10.926193921852308,22.58059943331269,1642.219291948987,0.003193548387096845,0.0
814,2025-01-02 15:55:00,3.07,3.1,3.07,3.1,780.0,3.109359216339145,-79.03376102071536,68.36434867776693,52.25080385852083,59.78641253115358,33.2075471698114,24.731494920174146,23.33615448919351,1639.7362539091785,-0.0031833821023183884,0.007089996326741149
815,2025-01-02 15:56:00,3.04,3.06,3.02,3.02,1669.0,3.0795728108927634,-54.972414196234666,46.285289747399695,0.0,39.70609124601301,29.461756373937742,34.81843935101719,23.665939441719285,1596.6652861672428,-0.02580645161290329,0.0039036447317336866
816,2025-01-02 15:57:00,3.0,3.08,2.97,3.08,2268.0,3.0797152072618426,-39.19734055387255,54.69924812030078,58.07814149947195,36.77631511933095,23.670597972273992,37.28533002276011,24.68522952706644,1641.7248888162496,0.019867549668874274,0.012323302988212988
817,2025-01-02 15:58:00,3.0827,3.0827,3.0827,3.0827,424.0,3.080710138174562,-88.64898871591684,53.59435173299104,59.50369588173168,39.19394579373457,22.451124658398186,37.881017447971324,25.029971715283597,1642.096577127938,0.0008766233766233089,0.0
818,2025-01-02 15:59:00,3.0315,3.06,3.0315,3.06,368.0,3.0738067587830415,-90.14083249238682,48.45964263709184,47.51847940865884,55.03343892995418,18.774168600154702,44.74091260634178,27.347852532633485,1639.3867448380622,-0.007363674700749279,0.004443726886705708
819,2025-01-02 16:00:00,3.06,3.06,3.03,3.03,27276.0,3.059204505855361,554.0745773550217,41.03407053197848,31.678986272439076,46.23372052094323,9.49125276493064,46.832897647295326,31.416674575583293,1371.9749801321777,-0.009803921568627527,0.0
820,2025-01-02 16:02:00,2.92,2.92,2.92,2.92,365.0,3.0128030039035743,-91.24122622832803,22.123669538773413,0.0,26.39915522703267,3.124429015165376,62.65302393568418,36.06514478492306,1358.7241550496694,-0.0363036303630363,0.0
821,2025-01-02 16:03:00,2.93,2.93,2.91,2.91,805.0,2.9785353359357165,-80.72848712639001,22.12366953877344,0.0,10.559662090813054,4.951580486022351,62.65302393568418,41.65155138251654,1355.967305734601,-0.003424657534246478,0.0
822,2025-01-02 16:11:00,2.82,2.82,2.82,2.82,25.0,2.9256902239571447,-99.40125496958375,18.39443742098608,0.0,0.0,4.532530523498966,70.73089145342028,45.976454380752855,1355.1941098583125,-0.030927835051546504,0.0
823,2025-01-02 16:13:00,2.93,2.93,2.93,2.93,35.0,2.92712681597143,-99.16107047407507,33.70421088668266,34.976152623211526,11.658717541070537,19.37809187279159,59.77385159010596,47.84003462766643,1356.5593580852628,0.03900709219858167,0.0
824,2025-01-02 16:17:00,2.93,2.9305,2.93,2.9305,34.0,2.9282512106476197,-99.184075065094,33.77823408624231,35.13513513513512,23.370429252782245,19.44326692101177,59.714568319909546,49.77851704344315,1356.5651601330444,0.00017064846416370294,5.220803161204418e-05
825,2025-01-02 16:19:00,2.9407,2.9407,2.9407,2.9407,1.0,2.9324008070984133,-99.97598386115469,34.32886475479384,38.37837837837843,36.163222045575054,19.477401129943566,59.68926553672313,51.92452334650817,1356.5686407677483,0.003480634703975527,0.0
826,2025-01-02 16:37:00,2.95,3.0,2.95,3.0,16.0,2.9549338713989424,-99.61292195538925,39.49343339587244,58.0645161290323,43.85934321418197,25.41545766288581,55.7372724874703,49.15121111133833,1356.8912850361198,0.020165266773217283,0.00503326394845323
827,2025-01-02 16:38:00,3.0,3.0,3.0,3.0,200.0,2.9699559142659617,-95.15212236043162,41.73826834104428,62.06896551724142,52.837286674884076,26.623376623376643,54.24150317767338,48.0475953326338,1356.8912850361198,0.0,0.0
828,2025-01-02 16:39:00,2.94,2.94,2.94,2.94,10.0,2.9599706095106413,-99.74850781302395,37.0364718449565,42.857142857142854,54.33020816780555,24.903075730162843,58.490566037735825,47.090521517458306,1356.6912850361198,-0.020000000000000018,0.0
829,2025-01-02 16:41:00,2.95,2.95,2.94,2.94,10.0,2.953313739673761,-99.73790542754178,37.60458630306787,45.67948229920062,50.20186355786166,27.248286059954335,55.47788681274359,48.390180742744526,1356.6912850361198,0.0,0.0
830,2025-01-02 16:42:00,2.94,2.94,2.94,2.94,1.0,2.948875826449174,-99.97249611507625,42.92536257516802,45.67948229920062,44.73870248518139,30.53170658231666,54.631721644825994,49.721195167144174,1356.6912850361198,0.0,0.0
831,2025-01-02 16:46:00,2.94,2.9407,2.94,2.9407,3.0,2.9461505509661166,-99.89865492565212,36.23789764868605,45.945945945946015,45.768303514782446,36.67508113956009,56.38297872340422,49.64404158534526,1356.6919993218341,0.00023809523809537048,9.24136079769468e-05
832,2025-01-02 16:57:00,2.94,2.94,2.94,2.94,35.0,2.9441003673107446,-98.51006768549657,35.84606228922834,50.0,47.20847608171558,36.3192182410424,56.58704306912771,49.39340396961412,1356.6836679721555,-0.0002380385622471337,0.0
833,2025-01-02 16:58:00,2.9401,2.9401,2.9401,2.9401,750.0,2.9427669115404966,-65.49661866862952,37.54932502596057,50.04166666666675,48.66253753753762,40.03988035892331,52.14356929212354,47.54321740656541,1356.7091781762372,3.401360544219578e-05,0.0
834,2025-01-02 17:02:00,2.95,2.95,2.95,2.95,1.0,2.945177941026998,-99.95260064463123,41.33073255309932,72.22222222222234,57.4212962962964,43.76817615288751,54.00914000830902,43.82161818510715,1356.7125454086442,0.0033672324070610493,0.0
835,2025-01-02 17:06:00,2.95,2.95,2.95,2.95,5.0,2.9467852940179986,-99.76050963549567,54.26863972680708,72.22222222222234,64.82870370370385,56.73128702207869,40.38772213247169,38.91017746798305,1356.7125454086442,0.0,0.0
836,2025-01-02 17:09:00,2.95,2.95,2.95,2.95,1.0,2.947856862678666,-99.95047012110055,55.858230814294075,72.22222222222234,72.22222222222234,57.11439954467844,42.68639726807052,34.183874090182684,1356.7125454086442,0.0,0.0
837,2025-01-02 17:10:00,2.98,2.98,2.98,2.98,1.0,2.9585712417857777,-99.94947368421052,78.42928216062542,71.42857142857135,71.95767195767205,79.16952642415922,20.590253946465303,32.23485906896953,1356.7227149001696,0.010169491525423568,0.0
838,2025-01-02 17:11:00,2.9999,3.0,2.9999,3.0,200.0,2.9723808278571853,-88.71872972896749,68.28631138975959,100.0,81.21693121693126,69.86097318768617,29.79145978152925,31.5130959541571,1358.0649967793643,0.006711409395973256,3.626756043701481e-05
839,2025-01-02 17:17:00,2.95,2.95,2.95,2.95,50.0,2.9649205519047905,-97.15736810187992,54.04732254047328,16.666666666667037,62.698412698412824,55.878836189717106,43.80231167795912,28.929127042614287,1357.231663446031,-0.016666666666666607,0.0
840,2025-01-02 17:20:00,3.0,3.0,3.0,3.0,46.0,2.9766137012698604,-97.17013052260307,60.562878517990725,100.0,72.22222222222238,61.91950464396287,37.8052975576194,27.154914909009733,1358.0113244629802,0.016949152542372836,0.0
841,2025-01-02 17:29:00,2.9889,2.9889,2.9889,2.9889,33.0,2.9807091341799072,-97.67619271169532,47.61290322580647,81.5000000000002,66.05555555555578,49.77319587628873,49.89690721649463,24.67226379410216,1357.88922446298,-0.0036999999999999256,0.0
842,2025-01-02 17:43:00,2.9409,2.9409,2.9409,2.9409,56.0,2.967439422786605,-96.03244890006731,39.46524064171124,1.5000000000002036,61.00000000000017,41.54905335628233,58.17555938037847,23.506863404158864,1356.9898969511864,-0.016059419853457824,0.0
843,2025-01-02 17:54:00,2.94,2.94,2.94,2.94,17.0,2.9582929485244036,-98.78779235596122,50.0,0.0,27.66666666666683,52.16076058772693,47.49351771823662,21.134036325785303,1356.9846944621524,-0.00030602876670415835,0.0
844,2025-01-02 17:59:00,2.98,2.98,2.9799,2.9799,50.0,2.9654952990162693,-96.33856105449442,57.634902411021855,66.5000000000004,22.6666666666669,57.65110941086458,42.0428462127007,19.902838402740304,1357.6632658907238,0.013571428571428568,0.0
845,2025-01-02 18:19:00,2.94,2.97,2.94,2.97,51.0,2.966996866010846,-96.25903150482291,55.530973451327476,50.00000000000037,38.83333333333362,50.016594756057046,49.71788914702946,18.0362351449149,1357.493830674777,-0.0033222591362126463,0.007271609672436111
846,2025-01-02 18:20:00,2.95,2.95,2.95,2.95,5.0,2.961331244007231,-99.6191878546313,51.60068846815837,16.666666666667037,44.388888888889305,46.78727386150961,46.724890829694274,16.628811469883775,1357.460160641107,-0.006734006734006703,0.0
847,2025-01-02 18:30:00,2.94,2.94,2.94,2.94,6.0,2.954220829338154,-99.5000555493834,50.0,0.0,22.222222222222502,45.468323734464924,48.43892088511671,15.385343638243032,1357.4398216580562,-0.003389830508474634,0.0
848,2025-01-02 18:31:00,2.95,2.97,2.95,2.97,11.0,2.959480552892103,-99.07542306399193,54.53442523506218,50.00000000000037,22.222222222222502,49.999999999999936,44.4135630906059,14.904475865737057,1357.5520665560155,0.010204081632653184,0.004164705854118849
849,2025-01-02 18:35:00,2.95,2.95,2.95,2.95,3.0,2.9563203685947355,-99.74390712365017,50.0,16.666666666667037,22.222222222222502,45.95836712625028,43.20086509867532,14.41241060065333,1357.5318645358134,-0.006734006734006703,0.0
850,2025-01-02 19:17:00,2.95,2.95,2.9404,2.9404,17.0,2.951013579063157,-98.54264894984998,48.62621637092155,0.6666666666665927,22.4444444444447,44.79578392621862,44.63768115942033,13.30230348827438,1357.476542501915,-0.003254237288135675,0.0
851,2025-01-02 19:24:00,2.94,2.94,2.94,2.94,6500.0,2.947342386042105,414.64087304205543,48.57061177815892,0.0,5.77777777777791,44.74861805738344,44.695972624374875,12.342440652774929,1356.5923090642877,-0.0001360359134811029,0.0
852,2025-01-02 19:26:00,2.95,2.95,2.95,2.95,257.0,2.9482282573614036,-79.42244048254511,45.45178896300793,16.666666666667037,5.77777777777791,41.67824395665461,47.17977215893301,8.840509944017969,1357.4664587241518,0.003401360544217802,0.0
853,2025-01-02 19:30:00,2.94,2.94,2.94,2.94,105.0,2.9454855049076025,-91.51480867913855,40.61913696060041,0.0,5.555555555555713,37.1534724206916,51.38611031723349,7.231551241375214,1357.110526520762,-0.003389830508474634,0.0
854,2025-01-02 19:35:00,2.95,2.95,2.95,2.95,28.0,2.9469903366050687,-97.71667776614976,50.0,16.666666666667037,11.111111111111391,45.17586318167145,41.91674733785103,6.673349426386713,1357.2057646160001,0.003401360544217802,0.0
855,2025-01-02 19:47:00,2.95,2.95,2.9499,2.9499,234.0,2.947960224403379,-80.75024679170781,39.10395824271431,20.24539877300611,12.304021813224415,34.615384615384635,50.000000000000085,6.273420506278412,1357.1978324126103,-3.3898305084822944e-05,0.0
856,2025-01-02 19:49:00,2.95,2.95,2.94,2.94,1968.0,2.9453068162689195,78.24472420976363,39.3091386095322,0.0,12.304021813224415,34.762456546929286,49.7489378138278,7.447351757518574,1350.5931339482556,-0.0033560459676599264,0.0
857,2025-01-02 19:50:00,2.9386,2.9386,2.92,2.92,332.0,2.9368712108459465,-69.87569186099265,44.79322371699055,0.0,6.748466257668736,38.97791251624073,43.65526201818983,6.713215598447087,1348.3346305468951,-0.006802721088435382,0.0
